"word1","word2","n"
"fonky","family",8
"for","that's",8
"frère","poto",8
"g","bah",8
"game","over",8
"gang","moula",8
"gens","qu'on",8
"geois","bour",8
"gérard","gérard",8
"ghetto","eh",8
"ghetto","j'veux",8
"grâce","aux",8
"grandes","gueules",8
"gueules","j’suis",8
"han","hein",8
"haut","l’histoire",8
"haut","standing",8
"hé","mambo",8
"here","we",8
"hitchcock","coincé",8
"i'm","high",8
"iaps","d'la",8
"ideal","j",8
"illness","it",8
"immenses","trois",8
"j'aime","bien",8
"j'aimerais","qu'on",8
"j'déballe","j'découpe",8
"j'découpe","j'débite",8
"j'en","fais",8
"j'la","baise",8
"j'les","baise",8
"j'm'en","fous",8
"j'me","bats",8
"j'me","demande",8
"j'n'allais","j'n'allais",8
"j'n'y","vois",8
"j'préfère","prendre",8
"j'te","dirai",8
"j'traîne","tard",8
"j'vais","m'sé",8
"j'veux","m'emparer",8
"j'veux","mener",8
"j'viens","d'en",8
"j’ai","mis",8
"j’irai","jusqu’au",8
"j’suis","ému",8
"j’t’irrite","quoi",8
"jamais","cru",8
"jimmy","jones",8
"johnny","niuuum",8
"jours","brilleront",8
"jusqu'a","l'aube",8
"jusqu'au","p'tit",8
"ka","fè",8
"kakala","bomaye",8
"kiff","bien",8
"klub","klub",8
"kobo","kobo",8
"l'aise","hein",8
"l'année","360",8
"l'barrio","partir",8
"l'binks","sheguey",8
"l'humain","ne",8
"l'ome","l'omelette",8
"l'on","appelle",8
"l'on","vient",8
"l’bâillonne","d’ac",8
"l’histoire","d’un",8
"laï","danse",8
"laisse","tourner",8
"laisser","aller",8
"large","bébé",8
"leu","leu",8
"leurs","droits",8
"limites","lève",8
"limites","sois",8
"llets","bi",8
"loin","d'la",8
"long","fleuve",8
"loques","naissent",8
"love","my",8
"lu","molière",8
"m'a","protégé",8
"m'en","bats",8
"m'sé","po",8
"mafia","uh",8
"mains","sales",8
"majeure","partie",8
"majors","participera",8
"mal","aux",8
"mal","ouais",8
"malins","midi",8
"mama","eeeeh",8
"mamadou","l’zoulou",8
"many","times",8
"marabout","non",8
"matin","soir",8
"mauvaise","haleine",8
"mc","janik",8
"méga","down",8
"midi","matin",8
"mini","rock",8
"mise","j'sais",8
"mo","money",8
"molière","soldafada",8
"monde","narguer",8
"monde","parle",8
"money","clap",8
"my","mind",8
"n'a","jamais",8
"n'y","ait",8
"nakk","nakk",8
"nakk","veut",8
"nan","mec",8
"ne","lui",8
"ne","m'arrête",8
"ne","m'atteint",8
"ne","m'attends",8
"ne","rentre",8
"ne","tient",8
"ne","vaut",8
"need","to",8
"niquez","niquez",8
"no","limit",8
"no","need",8
"noire","messe",8
"nom","d'la",8
"nos","âmes",8
"nos","bâtiments",8
"nos","chances",8
"nos","espoirs",8
"nos","parents",8
"nos","racines",8
"nou","ké",8
"nouvelle","génération",8
"nouvelle","mode",8
"nuits","devenus",8
"obstacle","dix",8
"of","illness",8
"ohlolo","ohlala",8
"olala","olala",8
"one","hundred",8
"ouai","ouai",8
"ouais","allez",8
"oublier","qu'j'l'ai",8
"ouuh","wih",8
"pa","môw",8
"pakistanais","papy",8
"paleng","pala",8
"papa","j'sais",8
"papa","j'serai",8
"papy","j’connais",8
"paraît","qu'il",8
"parti","j’te",8
"pense","aux",8
"peux","garder",8
"peux","téléphoner",8
"piqué","piqué",8
"plaît","aide",8
"plaît","plaît",8
"pleine","lune",8
"pleine","montée",8
"poches","pleines",8
"population","xxx",8
"pouvoir","faire",8
"prendre","10",8
"près","d'la",8
"prisonnier","d'ma",8
"qu'c'est","faux",8
"qu'elle","soit",8
"qu'ils","veulent",8
"qu'j'l'ai","tuée",8
"qu'les","flics",8
"qu'on","écoute",8
"qu'on","s'aimera",8
"qu'on","vit",8
"qu'tout","l'monde",8
"qu'tu","ralentisses",8
"qu'tu","sais",8
"qu'une","seule",8
"qu’il","mettent",8
"qu’il","n’y",8
"qu’on","l’bâillonne",8
"qu’on","va",8
"qualité","nuit",8
"quatre","heures",8
"questions","auxquelles",8
"queue","leu",8
"quitter","l'barrio",8
"quoi","d'neuf",8
"quoi","qu'on",8
"r","wouh",8
"recul","oui",8
"red","bull",8
"reste","convaincu",8
"reste","vrai",8
"retourner","chez",8
"révolte","cousin",8
"rhum","roule",8
"rien","d'autre",8
"rien","faire",8
"rock","bawss",8
"rock","rock",8
"rythme","parler",8
"s","p",8
"s'aimer","t'aurais",8
"s'en","branle",8
"s'en","remet",8
"sais","quoi",8
"sait","bien",8
"sait","qu'c'est",8
"sale","sale",8
"sang","froid",8
"say","say",8
"scénic","s'ouvrent",8
"score","aprés",8
"scred","connexion",8
"seine","saint",8
"sera","j’sais",8
"shimmy","yo",8
"so","many",8
"sois","ambitieux",8
"soon","e",8
"step","big",8
"stérile","t’accouche",8
"surtout","j'aime",8
"surtout","ne",8
"swag","bibi",8
"t'aurais","voulu",8
"t'es","fou",8
"t'faire","quitter",8
"t’es","stérile",8
"tah","tah",8
"tandem","tandem",8
"tant","épaulé",8
"tchikki","tchikki",8
"temps","parle",8
"terrain","4x4",8
"terre","entière",8
"terre","ferme",8
"terrible","prendre",8
"tess","guerre",8
"tête","bouge",8
"tête","plutôt",8
"that","action",8
"the","chronic",8
"the","dance",8
"three","s",8
"time","armageddon",8
"times","what",8
"tit","pe",8
"titre","dépasse",8
"to","disappear",8
"to","night",8
"tourne","autour",8
"toutes","vos",8
"trois","cents",8
"trois","mecs",8
"tsr","crew",8
"uh","243",8
"va","braquer",8
"va","dire",8
"va","s'en",8
"va","t'faire",8
"va","voir",8
"vend","d'la",8
"ventre","vide",8
"version","adéquate",8
"veut","danser",8
"veut","faire",8
"veut","savoir",8
"veux","dire",8
"veux","jouer",8
"veux","qu’j’te",8
"veux","voir",8
"vibe","lèvent",8
"vid","vida",8
"vida","vid",8
"vie","c’est",8
"vie","contre",8
"vie","d'ma",8
"vie","j'échangerais",8
"vie","ouais",8
"viens","touche",8
"vient","loin",8
"vient","prendre",8
"voir","bouger",8
"vois","as",8
"volume","2",8
"voulu","entendre",8
"we","bout",8
"west","side",8
"what","kind",8
"wih","ariva",8
"will","he",8
"xv","xv",8
"yannick","j'aime",8
"yeux","fermés",8
"york","tokyo",8
"z","euros",8
"100","7",7
"19","20",7
"22","22",7
"48","heures",7
"8","mesures",7
"9","1",7
"ah","bah",7
"ai","pris",7
"alka","seltzer",7
"alpha","wann",7
"amer","baignant",7
"an","pé",7
"ange","déchu",7
"années","passent",7
"après","m'avoir",7
"après","midi",7
"assassin","crew",7
"assumer","assumer",7
"autour","autour",7
"autres","mouvements",7
"aux","gosses",7
"aux","jeunes",7
"aux","miens",7
"aux","pieds",7
"baise","bien",7
"banlieue","sale",7
"bas","d'la",7
"bas","d'mon",7
"bastille","l’apéro",7
"be","her",7
"beaux","jours",7
"bélier","bouge",7
"besoin","d’la",7
"besoin","d’parler",7
"besoin","d’pleurer",7
"big","foot",7
"bitume","m'a",7
"black","j'n'y",7
"black","kent",7
"blasé","bla",7
"bomaye","kakala",7
"bons","qu'à",7
"bou","bou",7
"boul","b",7
"bourreau","madison",7
"business","hey",7
"c'qu'il","parait",7
"c’est","dur",7
"c’est","l’histoire",7
"c’est","vrai",7
"ca","dès",7
"cages","d'escaliers",7
"canopée","canopée",7
"canopée","j'grimpe",7
"canopée","j'rêve",7
"cash","j'fracasse",7
"casse","couilles",7
"catch","up",7
"celui","humilié",7
"cer","brouillards",7
"certains","ont",7
"cet","air",7
"cette","maille",7
"cette","phrase",7
"che","frai",7
"chez","lui",7
"chialer","arrêtez",7
"chihuahua","chihua",7
"circule","petit",7
"clic","clac",7
"clic","clic",7
"cobra","cobra",7
"coco","cuisine",7
"compris","quitté",7
"con","buté",7
"conscience","quoi",7
"contact","contact",7
"cool","nan",7
"copy","paste",7
"côté","bad",7
"couche","tard",7
"couilles","passe",7
"courir","après",7
"cran","d'arrêt",7
"crè","numéro",7
"crie","famine",7
"d'ange","gueule",7
"d'la","bonne",7
"d'la","boucherie",7
"d'un","passé",7
"d'un","seul",7
"d’la","serrer",7
"d’un","mec",7
"danger","jeune",7
"deux","côtés",7
"deux","hommes",7
"deux","mille",7
"deux","pédés",7
"devenu","b",7
"die","t'es",7
"dieu","merci",7
"dieu","veut",7
"direction","gagne",7
"dis","rien",7
"dit","aux",7
"dix","minutes",7
"dom","pérignon",7
"double","s",7
"droit","marche",7
"droite","droite",7
"entre","eux",7
"entrepreneurs","jeunes",7
"essaye","d’l'éviter",7
"faire","d'la",7
"faire","entendre",7
"faire","passer",7
"fais","bien",7
"fais","voir",7
"fast","food",7
"feu","vert",7
"fleuve","tranquille",7
"frères","égarés",7
"frères","m'épaulent",7
"frères","partent",7
"fuck","fuck",7
"g","roh",7
"garçons","l’opéra",7
"gens","autour",7
"gens","meurent",7
"get","yours",7
"gonna","get",7
"good","good",7
"good","vibe",7
"goût","amer",7
"gros","porcs",7
"gros","requins",7
"grosse","calamité",7
"guerre","nerfs",7
"heures","36",7
"hey","toujours",7
"histoire","d'attitude",7
"ho","ay",7
"homme","issu",7
"hum","amigo",7
"i'm","getting",7
"ira","mieux",7
"j'aime","d'être",7
"j'crois","qu'j'suis",7
"j'en","oublie",7
"j'en","perds",7
"j'en","veux",7
"j'le","ferai",7
"j'lui","mets",7
"j'me","pointe",7
"j'me","réveille",7
"j'parle","cash",7
"j'rêve","d'atteindre",7
"j'te","l'ai",7
"j'vous","ai",7
"j'vous","dis",7
"j’ai","cramé",7
"j’ai","dit",7
"j’ai","trouvé",7
"j’suis","parti",7
"jamais","assez",7
"jardin","d'eden",7
"jeunes","frères",7
"jeunes","perdus",7
"jour","noir",7
"jours","passent",7
"jusqu'à","l'agonie",7
"jusqu'au","jour",7
"l'arène","j'te",7
"l'avenue","ouvre",7
"l'cœur","couteaux",7
"l'histoire","jaillit",7
"l'rner","co",7
"l’élite","met",7
"l’movie","j’suis",7
"label","arrête",7
"lalilala","j'me",7
"lambo","lambo",7
"listen","to",7
"lord","ko",7
"lui","était",7
"lunettes","noires",7
"m'a","forgé",7
"m'a","parlé",7
"m'en","sortir",7
"m'fait","peur",7
"made","in",7
"mains","moites",7
"maître","d'arme",7
"man","j'parle",7
"man","range",7
"mêmes","droits",7
"merde","putain",7
"mettre","surtout",7
"miam","amaiam",7
"miam","miam",7
"mic","man",7
"molo","bolo",7
"monde","entier",7
"mort","tant",7
"mummy","daddy",7
"n'ta","eh",7
"nasty","yass",7
"ne","dure",7
"ne","fera",7
"ne","parlent",7
"ne","pleure",7
"ne","serai",7
"ne","sois",7
"need","money",7
"no","baby",7
"non","jamais",7
"nos","pères",7
"nos","prières",7
"nos","reufs",7
"nos","rues",7
"notes","notes",7
"nouveaux","flows",7
"nuit","tombe",7
"ohla","ohla",7
"ouais","j’suis",7
"ouais","laisse",7
"paris","centre",7
"parler","d'armes",7
"parti","loin",7
"pendant","qu'les",7
"perception","qu'on",7
"père","respecté",7
"personne","bouge",7
"petit","circule",7
"peux","crever",7
"peux","rien",7
"phrasé","garde",7
"plaisir","cas",7
"planète","namek",7
"plein","d'pots",7
"pleines","dents",7
"polices","savent",7
"populaire","éclairé",7
"portes","autres",7
"premier","album",7
"prêt","reste",7
"prix","nobel",7
"psy","4",7
"qu'ça","saigne",7
"qu'ce","soit",7
"qu'il","fallait",7
"qu'je","veux",7
"qu'on","cache",7
"qu'on","dit",7
"qu'on","fasse",7
"qu'on","puisse",7
"qu'on","rigole",7
"qu'on","s'est",7
"qu'on","sera",7
"qu'on","soit",7
"qu'un","enfant",7
"qu'une","chose",7
"qu’j’te","parle",7
"qu’un","tas",7
"quart","d'heure",7
"quartier","populaire",7
"quartiers","ne",7
"quelques","grammes",7
"quelques","temps",7
"quoi","j'vais",7
"quoi","penser",7
"rap","jeu",7
"rap","part",7
"remercie","noé:pour",7
"rend","dingue",7
"requins","plein",7
"résiste","personne",7
"respect","han",7
"reste","droit",7
"reste","sérieux",7
"rester","civilisé",7
"retourné","merci",7
"retrait","mets",7
"reur","ti",7
"rg","xxx",7
"rue","ah",7
"rue","m'a",7
"rue","personne",7
"s'en","balance",7
"s'passe","aïe",7
"s'tu","veux",7
"sé","ca",7
"serrer","d’l'embrasser",7
"shoot","black",7
"soit","disant",7
"sound","boy",7
"sourire","aux",7
"sud","sud",7
"suis","assis",7
"suis","bien",7
"suis","devenu",7
"suis","né",7
"suis","parti",7
"suis","prêt",7
"suis","tombé",7
"t'en","fous",7
"t'en","sortir",7
"t'en","vas",7
"t'es","chargé",7
"t'es","moche",7
"t'es","prêt",7
"t'inquiéter","maman",7
"temps","c’est",7
"temps","passé",7
"temps","qu'il",7
"terre","promise",7
"tête","dure",7
"the","crou",7
"toute","seule",7
"trap","mama",7
"tre","trai",7
"trente","ans",7
"tristes","ghettos",7
"turn","up",7
"united","united",7
"up","i'm",7
"va","ca",7
"va","payer",7
"va","vite",7
"venu","faire",7
"veut","rien",7
"veux","qu'j'te",7
"vie","entière",7
"vie","reprend",7
"vieillard","amer",7
"vifs","jeunes",7
"vin","commencent",7
"vingt","cinq",7
"vingt","quatre",7
"vodka","red",7
"vois","toujours",7
"vrai","après",7
"vrai","dire",7
"vrai","qu'on",7
"weed","bonne",7
"wow","wow",7
"xv","barbar",7
"y'aura","toujours",7
"yaye","boy",7
"yes","yes",7
"yeux","rivés",7
"yo","he",7
"you're","so",7
"zetrei","j'souhaite",7
"000","euros",6
"10","piges",6
"100","kil",6
"10h","open",6
"13","organisé",6
"15","minutes",6
"2","60",6
"2","bigos",6
"2.4.3","fimbu",6
"20","euros",6
"2012","va",6
"360","300",6
"365","jours",6
"4","saisons",6
"45","big",6
"47","ak",6
"60","partir",6
"9","10",6
"9","9",6
"9","milli",6
"911","appelle",6
"âcre","atteste",6
"addictions","addictions",6
"afrika","afrika",6
"agga","agga",6
"aïcha","aïcha",6
"air","in",6
"air","jordan",6
"ala","um",6
"alibi","montana",6
"all","black",6
"all","the",6
"allez","laisse",6
"allumé","allumé",6
"ambiance","ultra",6
"american","dream",6
"amicale","association",6
"amour","amour",6
"an","ké",6
"an","té",6
"angers","stand",6
"années","90",6
"ans","d'âge",6
"anton","serra",6
"apparemment","d'après",6
"armé","guette",6
"attendent","d’être",6
"attends","deux",6
"attila","droit",6
"aucun","frérot",6
"aucune","photo",6
"aux","alentours",6
"aux","braquages",6
"aux","cadavres",6
"aux","enfants",6
"aux","flingues",6
"avale","bedos",6
"azelé","azelé",6
"baby","boy",6
"babylone","brûle",6
"bacs","contact",6
"bad","bad",6
"bad","eh",6
"bad","girl",6
"bag","bag",6
"bah","oui",6
"baisé","mort",6
"balabam","eh",6
"balalalade","oulalalala",6
"balance","balance",6
"ballon","odc",6
"bande","d'enfoirés",6
"bande","rien",6
"banger","négro",6
"banlieue","sud",6
"banquette","arrière",6
"bas","d'chez",6
"bas","fonds",6
"basilic","c'pas",6
"bâtiments","t'ont",6
"bawss","mini",6
"beauté","o.p.i.d",6
"bébé","o",6
"bedos","liquides",6
"bella","ciao",6
"béni","béni",6
"béton","armé",6
"beu","beu",6
"bien","cette",6
"bien","haut",6
"bien","t'inquiète",6
"bientôt","fini",6
"bière","après",6
"bière","j'en",6
"bit","u",6
"blabla","zéro",6
"blazes","sauf",6
"blessé","blessé",6
"bm","d'un",6
"boive","rêve",6
"bonne","direction",6
"boom","spider",6
"bordel","appelle",6
"bordel","bordel",6
"bossé","toute",6
"bouche","45",6
"bouge","d'où",6
"bourré","d'oseille",6
"bouteille","d'eau",6
"boy","test",6
"boycotte","tant",6
"braves","détonants",6
"bricole","qu’est",6
"brigade","ritmo",6
"brûle","babylone",6
"brûle","j'veux",6
"brutalité","après",6
"bu","l'eau",6
"building","big",6
"bunk","bitch",6
"buzz","y'aura",6
"c","4",6
"c'était","mieux",6
"c'que","j'dis",6
"c’est","d’avoir",6
"c’est","quoi",6
"ca","vient",6
"café","j'met",6
"caille","ra",6
"caisse","couz",6
"capable","capable",6
"cardio","cardio",6
"cartouches","d'espagne",6
"casey","sat",6
"cents","bangers",6
"cents","réussir",6
"cette","heure",6
"cette","histoire",6
"cette","peine",6
"cette","semaine",6
"chambre","d'hôtel",6
"chan","mé",6
"chante","lalalalalala",6
"chelou","aucun",6
"chine","j'parle",6
"chiraq","carjack",6
"choisis","bien",6
"choix","c'n'était",6
"choufou","fya",6
"cigarettes","l'épicier",6
"cinq","gars",6
"clara","morgane",6
"classe","hey",6
"click","cliqua",6
"cliqua","s'installe",6
"cliqua","stylee",6
"club","wowowo",6
"co","narco",6
"cœur","vec",6
"come","swing",6
"complètement","bourré",6
"comprends","toujours",6
"concret","m’échappe",6
"consciemment","inconsciemment",6
"constate","qu'on",6
"contact","back",6
"contre","l'humanité",6
"convenable","bamboula",6
"corps","entends",6
"costard","cravatte",6
"côté","clean",6
"couleur","lave",6
"coupé","déteste",6
"coups","bas",6
"couru","bâtards",6
"couteaux","suisses",6
"couz","dis",6
"creux","serrer",6
"crime","contre",6
"critiques","sexion",6
"cro","m",6
"crou","the",6
"cut","killer",6
"d'ange","jeune",6
"d'apl","aucun",6
"d'attendre","qu'les",6
"d'bières","vite",6
"d'blème","jupiter",6
"d'choses","près",6
"d'enfance","dont",6
"d'être","spectaculaire",6
"d'faux","faux",6
"d'fonds","d'bières",6
"d'gens","normal",6
"d'gens","normaux",6
"d'grosse","pute",6
"d'inclinaison","d'nos",6
"d'l'onu","9.3",6
"d'la","tour",6
"d'la","vie",6
"d'ma","faute",6
"d'mes","pensées",6
"d'mon","taff",6
"d'nos","corps",6
"d'oseille","malheureusement",6
"d'où","j'viens",6
"d'oublier","c'que",6
"d'qualité","opé",6
"d'un","billet",6
"d'un","monde",6
"d'une","année",6
"d'une","vidéo",6
"d'vente","d'albums",6
"d’en","bas",6
"d’être","sortis",6
"d’la","jungle",6
"daddy","daddy",6
"dance","floor",6
"danse","al",6
"danse","bouge",6
"danses","pose",6
"dansez","dansez",6
"dany","dan",6
"défoncé","gros",6
"delà","mec",6
"demain","dire",6
"demain","j'serais",6
"demain","sera",6
"demain","serrer",6
"demandes","d'apl",6
"démarche","casse",6
"demi","heure",6
"demi","victoire",6
"dernier","combat",6
"déteste","personne",6
"détonants","couleur",6
"deux","cents",6
"deux","mains",6
"deux","semaines",6
"devient","dur",6
"devient","vert",6
"diable","claro",6
"dieu","sait",6
"dimanche","prochain",6
"dis","bonjour",6
"disque","rayé",6
"disques","d'or",6
"dj","weedim",6
"don't","know",6
"double","o",6
"down","méga",6
"drive","by",6
"eden","pattes",6
"eh","bah",6
"eh","balabam",6
"emporter","putain",6
"enfants","d’la",6
"ennemis","amis",6
"ennemis","impossible",6
"entends","c'manifeste",6
"envie","d'être",6
"erreurs","ouais",6
"essayer","entêté",6
"était","vivant",6
"êtes","loin",6
"euh","sexy",6
"euros","dix",6
"every","day",6
"fa","fa",6
"facebook","aucune",6
"faire","l'amour",6
"faire","partie",6
"faire","tomber",6
"fais","fais",6
"fais","kiffer",6
"faits","divers",6
"fallait","bien",6
"famille","amigo",6
"famille","loup",6
"fantastic","boombastick",6
"faux","s",6
"fè","mwen",6
"fera","d'la",6
"feu","devient",6
"feuille","x2",6
"fiane","so",6
"fians","so",6
"figue","mi",6
"filles","aiment",6
"fin","justifie",6
"flingues","aux",6
"flow","cainri",6
"flow","mec",6
"folie","j'me",6
"fond","d'mes",6
"foot","geste",6
"fouilles","10",6
"frangins","enfermés",6
"frelo","frais",6
"fréquentations","devienne",6
"frère","fume",6
"frigo","vide",6
"from","the",6
"fuck","l'amour",6
"fumée","enfumé",6
"g","hé",6
"g","non",6
"g","putain",6
"gagner","avé",6
"galère","pourtant",6
"gang","bang",6
"garde","près",6
"gars","civilisés",6
"gars","parler",6
"gars","rassemblant",6
"gars","sûrs",6
"gauche","gauche",6
"gauche","l.i.n.o",6
"gens","ne",6
"gens","t'laisseront",6
"gent","ar",6
"geste","kill",6
"ghir","hia",6
"glissé","glissé",6
"goumé","nos",6
"grand","corps",6
"grand","jamais",6
"grands","frères",6
"grave","hein",6
"gringe","ouais",6
"gueule","g",6
"hamed","däye",6
"han","forcer",6
"haute","dose",6
"henessy","ouais",6
"hep","hep",6
"heures","dix",6
"heuss","l'enfoiré",6
"hey","marianne",6
"hip","hip",6
"histoire","d'amour",6
"hotel","room",6
"huget","hey",6
"i've","been",6
"ïa","ïa",6
"idem","passi",6
"ient","cli",6
"impossible","my",6
"incapable","capable",6
"intelligent","entre",6
"ira","bien",6
"it","by",6
"it","swing",6
"j'apporte","tf1",6
"j'crie","banger",6
"j'en","place",6
"j'entends","crier",6
"j'fais","peser",6
"j'kiffe","toute",6
"j'm'en","bat",6
"j'me","balade",6
"j'me","d'mande",6
"j'me","fous",6
"j'me","laisse",6
"j'me","vois",6
"j'peux","faire",6
"j'serais","prêt",6
"j'vais","sortir",6
"j'veux","t'entendre",6
"j'vous","fais",6
"j’ai","besoin",6
"j’ai","choisi",6
"j’ai","l’impression",6
"j’le","fume",6
"j’leur","ai",6
"jamais","2012",6
