"word1","word2","n"
"j'vois","qu'tout",3
"j'voulais","dire",3
"j'vous","ai",3
"j'vous","nique",3
"j’ai","brisé",3
"j’ai","grandi",3
"j’ai","kalashé",3
"j’ai","l’air",3
"j’ai","mis",3
"j’en","suis",3
"j’me","suis",3
"j’men","bat",3
"j’regarde","devant",3
"j’te","laisse",3
"j’te","mets",3
"j’y","ai",3
"jackpot","ca",3
"jamais","cru",3
"jazzy","bazz",3
"jean","claude",3
"jen","ai",3
"jésus","bien",3
"jet","set",3
"joey","starr",3
"josé","bové",3
"jours","seront",3
"juge","lèche",3
"jump","up",3
"jusqu'à","rio",3
"jusqu'au","sang",3
"just","follow",3
"kàkà","cristiano",3
"kamini","j'peux",3
"kiffer","jusqu'au",3
"kilomètres","ont",3
"kris","kross",3
"l","l",3
"l","o",3
"l","temps",3
"l'a","savaté",3
"l'ai","bien",3
"l'air","frais",3
"l'an","2000",3
"l'club","24",3
"l'école","m'a",3
"l'état","premier",3
"l'étendu","sensoriel",3
"l'homme","qu'on",3
"l'horizon","jalouse",3
"l'ont","retrouvée",3
"l’aprem","j’nique",3
"l’barrio","hein",3
"l’échine","j’ai",3
"l’oncle","sam",3
"laborieux","chez",3
"lance","pierre",3
"larmes","aux",3
"lèche","vitrine",3
"leeroy","kesiah",3
"leurs","discours",3
"leurs","doigts",3
"leurs","têtes",3
"leurs","vies",3
"levé","tôt",3
"lève","3h",3
"liberté","égalité",3
"like","the",3
"like","this",3
"lim","nan",3
"little","place",3
"loco","loco",3
"loi","frelon",3
"loin","d'chenous",3
"loin","d’être",3
"loin","mode",3
"longue","vie",3
"longue","y'en",3
"loose","j'avance",3
"loup","dent",3
"lutté","jusqu'au",3
"m'a","bien",3
"m'a","plu",3
"m'a","pris",3
"m'as","dit",3
"m'en","bat",3
"m'y","habituer",3
"m’a","dit",3
"m’donnaient","l’tournis",3
"mafia","chacun",3
"magazine","exta",3
"magne","c",3
"mains","sales",3
"maître","gims",3
"malgré","l'hystérie",3
"mama","bientôt",3
"maman","connait",3
"man","wadadadem",3
"mara","dona",3
"marre","qu'on",3
"martin","luther",3
"marty","ouvre",3
"mauvais","keshkoon",3
"mauvais","rôle",3
"mauvais","rôles",3
"mauvais","t’as",3
"meilleur","ami",3
"meilleur","pote",3
"mêmes","thèmes",3
"men","bienvenue",3
"ment","c’est",3
"mère","fils",3
"messages","fassent",3
"mi","amor",3
"mi","homme",3
"miami","ca",3
"micro","test",3
"microphone","j'vais",3
"mieux","briller",3
"mieux","c",3
"mieux","estimez",3
"mieux","qu’un",3
"mille","ans",3
"mille","chemins",3
"mille","deux",3
"mille","lieux",3
"mille","morceaux",3
"milliards","d'individus",3
"mimi","mathy",3
"monde","entier",3
"monde","sait",3
"more","drama",3
"mort","ave",3
"mort","ne",3
"mort","non",3
"motherfuck","bitch",3
"mots","doux",3
"my","gunshot",3
"n'a","qu'à",3
"n'a","rien",3
"n'entend","vraiment",3
"n'importe","quoi",3
"n'y","avait",3
"n’peux","oublier",3
"nanananananananight","j'kiff",3
"ne","compteront",3
"ne","demande",3
"ne","dormes",3
"ne","laisse",3
"ne","m'a",3
"ne","m'arrête",3
"ne","manque",3
"ne","porte",3
"ne","pourrais",3
"ne","regarde",3
"ne","reviennent",3
"ne","s'est",3
"ne","sait",3
"ne","serai",3
"ne","suffit",3
"ne","tue",3
"ne","vais",3
"night","j'prend",3
"nike","air",3
"nike","obèse",3
"nique","nique",3
"noé:mon","ipop",3
"nos","affaires",3
"nos","âmes",3
"nos","codes",3
"nos","crânes",3
"nos","écrits",3
"nos","enfants",3
"nos","forces",3
"nos","messages",3
"nos","pieds",3
"nos","têtes",3
"noyade","c’est",3
"nuit","après",3
"nuit","because",3
"nuit","l'addiction",3
"o","ouais",3
"old","school",3
"one","love",3
"ouai","ouai",3
"ouais","j’attends",3
"ouais","j’regarde",3
"oui","j'aime",3
"own","brain",3
"p't","êt",3
"palace","j'me",3
"pan","pan",3
"panneau","épileptique",3
"paradis","miam",3
"pare","balles",3
"paresseux","périssent",3
"parié","parié",3
"paris","ca",3
"paris","nord",3
"parlent","mal",3
"paroles","restent",3
"party","g’z",3
"paye","cash",3
"peine","suivre",3
"peine","vienne",3
"pelé","figo",3
"pendant","qu'les",3
"pense","aux",3
"pense","pouvoir",3
"perceuse","parfois",3
"perrier","qu'on",3
"personne","bouge",3
"personne","n'aura",3
"personne","n'entend",3
"personne","n'est",3
"petit","con",3
"petit","frère",3
"petit","j’ai",3
"petites","salopes",3
"peureux","s'préparent",3
"peux","garder",3
"phone","tel",3
"picardie","kamini",3
"pine","co",3
"pipe","ca",3
"piste","cliquez",3
"piste","dansez",3
"place","in",3
"place","x2",3
"plaire","aux",3
"plein","temps",3
"pleines","dents",3
"plier","partir",3
"plomb","baisage",3
"poches","pleines",3
"pointeur","laser",3
"politiquement","correct",3
"pote","ca",3
"pou","pou",3
"pourras","grailler",3
"pouvait","bien",3
"préférons","analyser",3
"premier","disque",3
"prends","l'microphone",3
"problèmes","ouais",3
"progrès","notable",3
"proses","vivre",3
"psychiatrie","kamini",3
"public","présent",3
"puis","t'es",3
"puis","viennent",3
"punk","c’est",3
"putain","d'biz",3
"pute","envoie",3
"qu'a","l'oseille",3
"qu'ça","s'passe",3
"qu'ça","va",3
"qu'elle","soit",3
"qu'il","arrive",3
"qu'ils","aillent",3
"qu'ils","aiment",3
"qu'ils","n'ont",3
"qu'ils","ne",3
"qu'on","arrive",3
"qu'on","bronzera",3
"qu'on","fera",3
"qu'on","m'appelle",3
"qu'on","vivra",3
"qu'tu","viennes",3
"qu'un","putain",3
"qu'une","bande",3
"qu'une","vérité",3
"qu'une","vie",3
"qu'y","avait",3
"qu’ils","ont",3
"qu’j’te","dise",3
"qu’on","attend",3
"qu’on","aurait",3
"qu’on","veut",3
"qu’on","vit",3
"quart","d'heure",3
"quatre","vingt",3
"quelques","uns",3
"quoi","ca",3
"quoi","faire",3
"quoi","penser",3
"quoi","qu'on",3
"quoi","qu’il",3
"quoi","shlaguito",3
"r.o.h","2",3
"ragga","ragga",3
"rap","d'amour",3
"rap","hardcore",3
"rap","jeu",3
"rap","n'est",3
"rap","ne",3
"récent","diabète",3
"relations","humaines",3
"remercie","l’oncle",3
"rend","compte",3
"rend","fou",3
"rents","pa",3
"reportage","controversé",3
"requis","agis",3
"restaurant","luxe",3
"reste","assis",3
"reste","fidèle",3
"rester","fidèle",3
"retour","d'une",3
"rêve","j’ai",3
"rien","d'autre",3
"rien","d'un",3
"rien","donner",3
"rien","n'était",3
"rivaldo","passe",3
"ronaldinho","passe",3
"ronaldo","mara",3
"rond","point",3
"roue","libre",3
"roue","tourne",3
"rue","ca",3
"s","magne",3
"s'élèvent","vers",3
"s'en","bats",3
"s'est","perdu",3
"s'te","plaît",3
"s'y","perd",3
"s’en","foutent",3
"saint","denis",3
"sais","déjà",3
"sais","qu'c'est",3
"sais","qu'la",3
"sait","jamais",3
"sale","gueule",3
"samedi","soir",3
"sang","multiplié",3
"satanistes","contrôlés",3
"sauvage","j’fracasse",3
"savoir","qu’est",3
"seille","o",3
"seine","zoo",3
"séquences","d'applaudissement",3
"seront","fériés",3
"seth","gueks",3
"seul","désir",3
"shevchenko","dites",3
"show","biz",3
"showbizz","bienvenue",3
"showbizz","kamini",3
"showbizz","restaurant",3
"sinon","j'vais",3
"sir","samuel",3
"soi","j’espère",3
"soir","j’peux",3
"soir","joue",3
"soit","disant",3
"soit","loué",3
"somme","jen",3
"sons","d'p4",3
"soon","e",3
"sortaient","siamois",3
"sourire","aux",3
"soyons","sérieux",3
"spacey","j'répète",3
"sse","fé",3
"states","motherfuck",3
"stimulants","baissaient",3
"strict","93",3
"stuck","here",3
"stup","fout",3
"style","requis",3
"suis","black",3
"suis","juré",3
"suis","mis",3
"suis","qu’un",3
"suis","vraiment",3
"suitcase","in",3
"suivre","l'envie",3
"sûr","qu'avec",3
"sûr","qu’il",3
"surface","voici",3
"swear","in",3
"swinguer","ohhhhhhh",3
"système","dites",3
"t'a","encerclé",3
"t'a","toucher",3
"t'auras","beau",3
"t'baise","mal",3
"t'en","veux",3
"t'es","chaud",3
"t'es","mal",3
"t'es","mort",3
"t'es","perdu",3
"t'es","prêt",3
"t'es","resté",3
"t'es","victime",3
"t'hagar","violence",3
"t'la","joues",3
"t'y","es",3
"t’as","mal",3
"t’es","sérieux",3
"tas","bye",3
"tas","vie",3
"tate","pa",3
"taulier","taulier",3
"tauliers","tauliers",3
"tching","24",3
"teki","latex",3
"telle","qualité",3
"temps","changent",3
"temps","d'une",3
"temps","j'parle",3
"temps","j’laisse",3
"temps","qu'il",3
"terrain","conquis",3
"terre","glaise",3
"terre","petit",3
"tête","baissée",3
"tête","hein",3
"tête","j’imagine",3
"the","type",3
"they","don't",3
"tiers","fabriquent",3
"tiers","monde",3
"tiers","quar",3
"timoun","aw",3
"tit","pe",3
"tits","pe",3
"toujours","mieux",3
"tourne","disque",3
"tourner","l'instru",3
"toute","cette",3
"toute","épreuve",3
"toute","seule",3
"train","d'vie",3
"travaux","d’en",3
"triste","époque",3
"trois","ans",3
"trois","balance",3
"trois","petits",3
"va","changer",3
"va","chier",3
"va","devoir",3
"va","dire",3
"va","kiffer",3
"va","lui",3
"va","mal",3
"va","pousser",3
"va","prendre",3
"va","swinguer",3
"va","t'faire",3
"vais","t'attacher",3
"valider","tôt",3
"vas","prendre",3
"vaut","dur",3
"very","much",3
"veut","sûr",3
"veux","faire",3
"veux","voir",3
"vie","bien",3
"vie","d'artiste",3
"vie","d'un",3
"vie","était",3
"vie","ne",3
"vienne","emmêler",3
"viens","faire",3
"viens","j'te",3
"viens","m’chanter",3
"viens","qu'on",3
"viens","viens",3
"vient","d'une",3
"vingt","cinq",3
"vis","mieux",3
"vit","esquiver",3
"vite","compris",3
"vite","vite",3
"vivra","qu'une",3
"volume","2",3
"voyage","d'un",3
"vrai","gars",3
"vrai","qu'on",3
"vrai","vie",3
"warning","warning",3
"we","can",3
"who","would've",3
"wi","wine",3
"with","your",3
"world","of",3
"wu","tang",3
"x2","here",3
"xxième","siècle",3
"xxx","cheri",3
"y'aura","personne",3
"ya","body",3
"you're","stuck",3
"your","big",3
"your","body",3
"your","little",3
"your","suitcase",3
"zique","ensuite",3
"zizou","kàkà",3
"0.9","0.9",2
"000","emplois",2
"1","500",2
"1","kil",2
"1","milliard",2
"1","wacko",2
"10","piges",2
"11","43",2
"113","diront",2
"13","ans",2
"13","piges",2
"14","heures",2
"14","milliards",2
"15","heures",2
"16","ans",2
"16b","j'veux",2
"19","ans",2
"2","1",2
"2","2",2
"2","combien",2
"2","di",2
"2","euros",2
"2","f",2
"2","fais",2
"2","grammes",2
"2","younès",2
"2020","rap",2
"204","parsec",2
"205","gti",2
"22","piges",2
"24","carats",2
"24","heures",2
"25","piges",2
"2k16","disquette",2
"3","ans",2
"3","canettes",2
"3","carats",2
"3","fais",2
"3","grammes",2
"3","planètes",2
"30","juin",2
"300","euros",2
"31","décembre",2
"33","crois",2
"3ème","œil",2
"4","étoiles",2
"4","milliards",2
"4","océans",2
"4","pattes",2
"48","heures",2
"5","euros",2
"500","000",2
"6","oeufs",2
"667","futur",2
"7","ans",2
"7","heures",2
"7","nains",2
"8","mesures",2
"88","notes",2
"9","3",2
"9","4",2
"9","5",2
"9","ans",2
"9","double",2
"92","officiel",2
"a.k.a","khaladalik",2
"abats","anna",2
"abjects","j’aime",2
"abri","bus",2
"accord","parental",2
"accro","miss",2
"accroc","aux",2
"addict","aux",2
"adeptes","vos",2
"adieu","marcelle",2
"affres","d'un",2
"again","baise",2
"ah","merde",2
"ah","nanana",2
"ah","ouai",2
"ahmed","morad",2
"ai","appris",2
"ai","attendu",2
"ai","commis",2
"ai","dix",2
"ai","enterré",2
"ailes","accroche",2
"ailes","fils",2
"ailleurs","ailleurs",2
"ain't","nothing",2
"ainsi","dire",2
"air","max",2
"ait","connivence",2
"al","bandit",2
"al","boyboy",2
"al","capone",2
"albums","j'les",2
"alcooliques","notoires",2
"alexandre","3",2
"all","right",2
"all","the",2
"allant","vers",2
"aller","bye",2
"aller","ouvre",2
"aller","retour",2
"aller","travailler",2
"allez","chante",2
"allez","j'écris",2
"allez","taille",2
"allez","vas",2
"allez","viens",2
"allo","allo",2
"allo","t’étais",2
"allongé","près",2
"allons","glisser",2
"allons","voir",2
"alourdi","d'un",2
"ambulant","qu'avec",2
"âme","ooh",2
"âme","sœur",2
"amen","jure",2
"american","express",2
"ami","écoute",2
"amine","amine",2
"ana","smiti",2
"andré","malraux",2
"anges","pleurent",2
"animal","l'humanité",2
"animalité","l'égalité",2
"ans","d'carrière",2
"ans","déjà",2
"ans","j'en",2
"ans","kader",2
"ans","père",2
"anti","dépresseurs",2
"appartient","aux",2
"appliquée","partout",2
"appris","l'islam",2
"après","deux",2
"après","l'amour",2
"après","leurs",2
"après","orage",2
"après","qu'ils",2
"après","quatre",2
"arme","ooh",2
"armes","similaires",2
"around","give",2
"arpenter","mille",2
"arrive","vite",2
"art","ooh",2
"as","besoin",2
"as","peur",2
"assez","parlé",2
"association","d'gens",2
"atmosphère","suspecte",2
"attendant","qu’la",2
"atterri","chez",2
"aucun","échec",2
"audemars","piguet",2
"audemars","puiget",2
"audience","plafonnant",2
"audiovisuel","deep",2
"aujourd'hui","c'était",2
"auquel","j'appartiens",2
"auraient","pu",2
"aurait","dû",2
"aurait","fallu",2
"aurait","mis",2
"aurait","voulu",2
"authentiques","écrit",2
"auto","chez",2
"auto","prod",2
"auto","tuner",2
"aux","abymes",2
"aux","actes",2
"aux","aguets",2
"aux","antilles",2
"aux","assises",2
"aux","autorités",2
"aux","bains",2
"aux","baobabs",2
"aux","billes",2
"aux","bras",2
"aux","cèdres",2
"aux","côtés",2
"aux","coups",2
"aux","critiques",2
"aux","décisions",2
"aux","drames",2
"aux","fans",2
"aux","femmes",2
"aux","fils",2
"aux","frères",2
"aux","frontières",2
"aux","gars",2
"aux","grands",2
"aux","histoires",2
"aux","incultes",2
"aux","lettres",2
"aux","manettes",2
"aux","mecs",2
"aux","meufs",2
"aux","ordres",2
"aux","p'tits",2
"aux","pieds",2
"aux","portes",2
"aux","puces",2
"aux","pyramides",2
"aux","reflets",2
"aux","sdf",2
"aux","sources",2
"aux","tiens",2
"avaient","brillé",2
"avait","bu",2
"avait","joué",2
"avait","qu'un",2
"avait","rien",2
"avez","commandé",2
"avis","c’est",2
"avocat","commis",2
"away","j'trouve",2
"b","lel",2
"b.e.l.l","rest",2
"b.l","double",2
"b'soin","d'avoir",2
"ba","ba",2
"baby","doll",2
"baby","girl",2
"baby","loin",2
"babylone","n'est",2
"bac","passe",2
"bad","clique",2
"bad","song",2
"baden","baden",2
"badr","était",2
"bagne","zesau",2
"bah","nan",2
"bah","oui",2
"bah","vas",2
"bails","boy",2
"baiser","bitsu",2
"baises","bien",2
"ball","trap",2
"balle","rebondissante",2
"balle","t'atteigne",2
"balles","partir",2
"bambi","cruz",2
"ban","j'pense",2
"banc","prends",2
"banc","public",2
"bande","fm",2
"bande","improvisée",2
"bandit","ana",2
"bandits","crew",2
"bang","bitch",2
"bang","g's",2
"bang","happy",2
"banlieue","sud",2
"banquette","hummm",2
"bar","koma",2
"barge","inné",2
"baro","paka",2
"barque","tant",2
"barre","ciao",2
"barre","haute",2
"barreaux","l'avenir",2
"barreaux","n'attachent",2
"bars","cosy",2
"bas","n'existe",2
"basile","boli",2
"baskets","nique",2
"bastos","y'en",2
"bâtard","enculé",2
"baudis","t'es",2
"bé","bé",2
"bé","tom",2
"bealibeat","beat",2
"beat","bounce",2
"beat","fonctions",2
"beat","the",2
"beau","faire",2
"beau","jour",2
"beau","s'croiser",2
"beaucoup","d'choses",2
"beaucoup","d'entre",2
"beaucoup","jsuis",2
"beaucoup","mieux",2
"beaux","quartiers",2
"bébé","j'crois",2
"belle","époque",2
"belle","fille",2
"belle","plante",2
"belle","pourtantn",2
"belles","années",2
"ben","laden",2
"bendo","né",2
"benze","j'arrive",2
"beriz","beriz",2
"bes","jam",2
"bès","bar",2
"besoin","d'ton",2
"besoin","d’oxygène",2
"bêtes","s'échappent",2
"béton","brut",2
"béton","parfois",2
"bi","oui",2
"biatch","biatch",2
"bien","aller",2
"bien","baisé",2
"bien","c'était",2
"bien","cette",2
"bien","connu",2
"bien","d'accord",2
"bien","entendu",2
"bien","entouré",2
"bien","fini",2
"bien","fraîche",2
"bien","habillé",2
"bien","haut",2
"bien","j",2
"bien","méchant",2
"bien","pendue",2
"bien","qu'il",2
"bien","qu’il",2
"bien","qu’j’te",2
"bien","réelle",2
"bien","regarde",2
"bien","s'faire",2
"bien","solide",2
"bien","vas",2
"big","bad",2
"billet","vert",2
"bin","ein",2
"bionic","mc's",2
"birthday","to",2
"bitch","bouge",2
"bitch","islem",2
"bitch","ne",2
"bitch","qu'elle",2
"bite","raison",2
"bites","molles",2
"black","bébé",2
"black","blanc",2
"black","hey",2
"black","like",2
"black","samouraï",2
"blacks","beurs",2
"blanc","noir",2
"bleds","paumés",2
"bleu","ciel",2
"bloc","opératoire",2
"blocs","blocs",2
"blocs","notes",2
"blonde","bien",2
"blondes","3h",2
"blow","money",2
"bluff","0",2
"boire","boire",2
"bois","d'ébène",2
"boîte","crânienne",2
"bonheur","après",2
"bonheur","n'est",2
"bonheur","ne",2
"bonne","chance",2
"bonne","dose",2
"bonne","nuit",2
"bonne","parole",2
"bonne","ruelle",2
"bonne","santé",2
"bonne","tchatche",2
"bonnes","après",2
"bonnes","jumelles",2
"bonnes","manières",2
"bonnes","nouvelles",2
"bons","plans",2
"bons","rappeurs",2
"booba","booba",2
"booba","deux",2
"boogie","boogie",2
"booska","p",2
"bordel","mets",2
"bouche","pleine",2
"bouge","bouge",2
"bouillant","oué",2
"boulette","tire",2
"boum","bam",2
"bouteilles","vides",2
"boy","jette",2
"boys","band",2
"boys","mc's",2
"bras","ballants",2
"brasier","gz",2
"bravemuzic","putin",2
"britney","spear",2
"broliqués","broliqués",2
"bronze","bluff",2
"bronze","d'une",2
"brouille","d'une",2
"bruce","lee",2
"buenos","dias",2
"bukowski","ethor",2
"business","entre",2
"business","réservé",2
"busta","flex",2
"buzz","signature",2
"buzze","pète",2
"bye","game",2
"c'était","2pac",2
"c'était","bien",2
"c'était","fini",2
"c'était","hier",2
"c'était","l'époque",2
"c'game","j'lui",2
"c'moment","j'réalise",2
"c'putain","d'rade",2
"c'qu'ils","peuvent",2
"c'que","j'aurais",2
"c'que","j'te",2
"c'que","j'y",2
"c'qui","m'concerne",2
"c'qui","m'pousse",2
"c'qui","m'restera",2
"c'qui","va",2
"c’est","chacun",2
"c’est","eh",2
"c’est","normal",2
"c’est","qu’on",2
"c’est","reparti",2
"c’est","soit",2
"c’est","vrai",2
"ca","devient",2
"ca","faisait",2
"ca","hagar",2
"ca","sert",2
"cadeau","cousin",2
"café","crame",2
"call","of",2
"camp","j’ai",2
"can’t","wait",2
"canarder","canarder",2
"cane","bé",2
"cargo","arrivé",2
"carré","2",2
"carré","vip",2
"carrière","nigga",2
"cartes","postales",2
"cas","soc",2
"cash","monnaie",2
"casque","intégral",2
"casquette","new",2
"casse","gueule",2
"casse","pieds",2
"casse","pipe",2
"casser","l'cul",2
"casting","m'a",2
"cause","d'un",2
"cd","j'vends",2
"ceci","n'est",2
"cellule","fermée",2
"cellule","m'attendait",2
"cent","barres",2
"centre","ville",2
"certaine","fierté",2
"certains","diront",2
"certains","m'envie",2
"certains","m'ont",2
"certains","ont",2
"cerveau","s'abîme",2
"cerveaux","gigantesques",2
"césaire","était",2
"cet","air",2
"cet","album",2
"cet","instant",2
"cette","biatch",2
"cette","bouteille",2
"cette","chienne",2
"cette","écriture",2
"cette","embuscade",2
"cette","femme",2
"cette","guerre",2
"cette","jungle",2
"cette","leçon",2
"cette","mauvaise",2
"cette","odyssée",2
"cette","offense",2
"cette","pluie",2
"cette","pute",2
"cette","religion",2
"cette","sensation",2
"cette","terre",2
"cette","vision",2
"cette","voix",2
"chambre","quelques",2
"champs","vue",2
"chansons","chiantes",2
"chant","résonne",2
"charbonnes","maison",2
"château","ambulant",2
"chatte","bouge",2
"chaud","j'espère",2
"check","check",2
"chefs","d'etats",2
"cher","portable",2
"chérie","nan",2
"cheveux","rouges",2
"chez","tonton",2
"chica","como",2
"chiens","méchants",2
"chier","dessus",2
"choses","seront",2
"choses","simples",2
"ciné","ensuite",2
"cinq","doigts",2
"cinq","minutes",2
"cinq","tafs",2
"citadelle","imprenable",2
"cité","blanche",2
"cités","dortoirs",2
"civilisation","antique",2
"clac","bang",2
"clac","clac",2
"claque","claque",2
"classe","première",2
"classé","numéro",2
"cleptomanes","j'voyais",2
"click","very",2
"clin","d'œil",2
"clio","2",2
"clique","police",2
"cliquez","bande",2
"cloucq","t'sais",2
"cocaine","cocktail",2
"cocktail","champagne",2
"cocktail","molotov",2
"cocu","t'es",2
"code","120",2
"code","décalé",2
"code","noir",2
"code","pin",2
"coeur","brisé",2
"coeur","j’avance",2
"coeur","s'est",2
"cœur","léger",2
"cœur","plein",2
"coffre","verrouillé",2
"colle","aux",2
"collectif","l'animalerie",2
"com","com",2
"coma","éthylique",2
"combat","continue",2
"combien","ont",2
"come","together",2
"coming","around",2
"commentaires","bizarres",2
"commis","d'office",2
"communauté","rap",2
"como","està",2
"complices","cette",2
"comprends","entre",2
"compris","c’qui",2
"compris","j'te",2
"compte","courant",2
"concerne","l'immigration",2
"concu","s'endort",2
"condés","tas",2
"confiance","aux",2
"connais","rien",2
"connais","toutes",2
"connaître","l.a.s",2
"connaître","l'amour",2
"conne","lourd",2
"conquérant","revenir",2
